CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
712114458,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,3,2960,1835,3941
811013658,Existing Customer,41,M,2,High School,Married,$120K +,Blue,3,10816,871,3221
789180933,Existing Customer,37,F,3,High School,Single,Less than $40K,Blue,1,2917,2216,4524
717151383,Existing Customer,44,F,1,Graduate,Married,Less than $40K,Blue,3,2568,1603,3616
712470033,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,3,4539,2053,2960
717840108,Attrited Customer,48,M,4,,Married,$80K - $120K,Blue,3,4806,1357,1771
709131033,Existing Customer,65,F,0,Graduate,,,Blue,3,2025,1701,4056
721506708,Existing Customer,54,M,1,Uneducated,,$80K - $120K,Blue,1,6249,2517,3988
716039433,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,6,1686,1271,3445
710874933,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,3,10239,2224,2149
794682483,Existing Customer,43,F,3,Post-Graduate,,Less than $40K,Blue,3,4284,1094,3095
709229358,Existing Customer,46,F,5,Uneducated,Single,Less than $40K,Blue,1,2601,1604,4835
772177308,Existing Customer,47,F,2,,,Less than $40K,Blue,2,1738,0,2572
715016508,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,3,4527,0,2441
716071233,Existing Customer,42,M,0,High School,,$80K - $120K,Silver,2,34516,1934,4613
818308533,Existing Customer,47,M,5,Post-Graduate,Married,Less than $40K,Blue,2,3532,0,3162
711000933,Existing Customer,50,F,2,Graduate,Single,,Blue,2,4846,2490,3724
760104333,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Silver,2,11392,0,3246
718201383,Existing Customer,49,M,1,College,Married,$60K - $80K,Blue,3,22036,1560,2139
779450958,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,3,2772,1782,4739
717990183,Existing Customer,52,M,4,Uneducated,Married,$80K - $120K,Blue,2,7474,2444,5100
721252683,Existing Customer,40,M,5,,Married,$80K - $120K,Blue,2,34516,1501,3368
710505483,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Blue,3,11117,0,3099
711587433,Existing Customer,47,F,4,Graduate,Married,,Blue,3,10714,2407,4328
720964683,Existing Customer,60,M,0,High School,Single,$40K - $60K,Blue,3,5420,0,3477
711478233,Existing Customer,38,F,1,Post-Graduate,Single,Less than $40K,Blue,1,2652,2496,3691
717096858,Existing Customer,51,M,2,Doctorate,Single,$40K - $60K,Blue,3,6492,719,4828
719739108,Existing Customer,62,F,0,Graduate,Divorced,$40K - $60K,Blue,2,11352,2517,4021
717432933,Existing Customer,52,F,5,,Single,,Blue,1,3167,1387,4587
721501308,Existing Customer,41,M,3,High School,Single,Less than $40K,Blue,3,7015,918,4410
714169083,Existing Customer,48,M,4,Post-Graduate,Single,$120K +,Blue,2,34516,1639,4959
710194683,Existing Customer,43,M,3,Graduate,,$80K - $120K,Blue,1,3244,2260,2313
715365183,Existing Customer,51,F,1,College,Married,Less than $40K,Blue,2,2431,0,3323
715448058,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,4,3050,1824,1973
779008158,Existing Customer,54,F,4,Graduate,Single,Less than $40K,Blue,1,2191,1655,4961
712822758,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,3,5677,1403,2730
717466158,Existing Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,4,4176,1248,4889
798687258,Existing Customer,40,M,4,Graduate,Married,Less than $40K,Blue,1,2577,1812,4134
717380133,Existing Customer,65,M,0,High School,Single,$40K - $60K,Blue,4,3305,1909,4218
709693833,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Blue,3,9261,1605,2468
804847308,Existing Customer,64,F,0,Graduate,Single,$40K - $60K,Blue,2,1564,0,4018
716321583,Existing Customer,50,F,3,,Single,$40K - $60K,Blue,3,12740,1173,3441
712685733,Existing Customer,57,F,3,,Single,,Silver,3,34516,1698,3498
781306758,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,2,3091,2517,1844
743912958,Existing Customer,39,F,1,Graduate,Single,$40K - $60K,Blue,3,3812,1103,4080
712294083,Attrited Customer,54,F,2,High School,Single,,Blue,3,3778,0,2367
716630508,Existing Customer,58,M,3,High School,Married,$120K +,Blue,2,12698,2361,4425
711334983,Attrited Customer,41,F,3,High School,Married,,Blue,2,26229,0,2077
717442758,Existing Customer,51,F,4,High School,Married,$40K - $60K,Blue,3,8346,1452,4141
709137558,Existing Customer,52,M,0,Uneducated,,$80K - $120K,Blue,4,5395,2084,4689
714366708,Existing Customer,58,M,2,,Divorced,$60K - $80K,Blue,1,1490,1069,3790
711925608,Existing Customer,42,M,4,Graduate,Divorced,$80K - $120K,Blue,2,18274,1623,3886
721202058,Existing Customer,62,F,0,High School,,$40K - $60K,Blue,1,4409,785,4160
716931183,Existing Customer,45,M,5,Uneducated,Single,$80K - $120K,Blue,4,7560,788,4296
800164083,Existing Customer,53,M,1,Uneducated,,$120K +,Blue,2,20783,1257,3819
719682183,Existing Customer,53,F,2,,Single,$40K - $60K,Blue,4,6188,2517,1997
710984133,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,3,27876,557,4654
780307233,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,2,1924,1471,3521
716434533,Attrited Customer,40,M,3,High School,Married,$80K - $120K,Blue,3,29149,0,2106
828215508,Attrited Customer,55,F,2,Graduate,,Less than $40K,Blue,4,1438.3,0,1785
716138958,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,4,3160,1180,3740
709276908,Existing Customer,38,F,2,High School,Single,$40K - $60K,Blue,2,1438.3,0,3990
815767983,Existing Customer,45,M,0,Graduate,Married,$60K - $80K,Blue,3,1438.3,0,4869
712812408,Attrited Customer,40,F,3,,Married,Less than $40K,Blue,3,1535,0,1921
712403358,Existing Customer,55,F,2,College,Single,$40K - $60K,Blue,4,1438.3,696,4307
717826308,Existing Customer,49,F,5,Uneducated,Married,Less than $40K,Blue,2,2331,1798,4061
753443583,Existing Customer,43,F,1,High School,Single,$40K - $60K,Blue,2,8156,0,3992
721428333,Existing Customer,47,F,3,,,Less than $40K,Blue,2,8109,541,3609
719910333,Existing Customer,43,F,3,,,Less than $40K,Blue,4,5853,1190,3595
713585958,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,3,5997,0,1457
712866933,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,3,10824,0,3700
719219883,Existing Customer,47,M,2,Uneducated,Married,$60K - $80K,Blue,1,9300,769,3651
779170008,Existing Customer,51,F,2,High School,Single,$40K - $60K,Blue,1,5351,0,4596
779727558,Existing Customer,49,F,4,College,Single,Less than $40K,Blue,2,2097,1250,4148
714373308,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,4,2266,0,3634
715000383,Existing Customer,55,M,3,Uneducated,Single,$80K - $120K,Blue,2,13598,852,4047
710493558,Attrited Customer,46,F,1,Post-Graduate,Married,$40K - $60K,Blue,2,1803,0,1979
778839108,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,1,6292,0,3687
715548183,Existing Customer,65,M,1,Graduate,Single,,Blue,3,23566,1670,3129
712545183,Existing Customer,51,F,4,Uneducated,Single,Less than $40K,Blue,4,1765,1487,3333
779032308,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,2,4964,2316,3279
721500108,Existing Customer,42,M,1,Graduate,,$60K - $80K,Blue,3,3741,0,4402
713389233,Existing Customer,49,F,3,High School,Single,,Silver,2,31631,0,3418
718811058,Existing Customer,40,M,3,,Married,$80K - $120K,Blue,2,5014,1887,4391
717084708,Existing Customer,45,F,4,High School,Married,Less than $40K,Blue,4,2484,1543,3802
778247358,Existing Customer,65,M,1,Graduate,Single,Less than $40K,Blue,3,7636,0,3880
710702733,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,3,11096,0,3949
815240358,Existing Customer,47,F,3,Uneducated,Married,,Blue,1,25027,1501,3357
715165758,Existing Customer,44,M,3,Post-Graduate,Married,$120K +,Blue,4,27391,587,2862
827964858,Attrited Customer,58,F,1,Uneducated,Divorced,,Blue,5,3266,859,2151
773667708,Attrited Customer,50,M,1,Graduate,Divorced,$60K - $80K,Blue,4,7050,1008,2176
717400533,Existing Customer,54,F,0,High School,Married,Less than $40K,Blue,2,2704,789,4839
713586858,Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,3,11721,1175,4187
711393483,Existing Customer,49,F,4,,Divorced,Less than $40K,Blue,3,2432,0,4340
812979408,Attrited Customer,39,F,0,,Married,$40K - $60K,Silver,0,15142,0,2458
711877458,Existing Customer,51,F,3,College,Married,Less than $40K,Blue,2,1936,0,4072
714351558,Existing Customer,64,F,0,Uneducated,Single,Less than $40K,Blue,2,1829,0,3950
828343083,Existing Customer,43,F,4,High School,,Less than $40K,Blue,3,2786,1793,3646
790002783,Existing Customer,38,F,2,Graduate,Single,,Blue,1,19595,610,4079
708615183,Existing Customer,44,M,2,,Married,$60K - $80K,Blue,4,3828,1146,4558
718509858,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,1,4786,0,4347
718540308,Existing Customer,44,M,2,High School,Single,$80K - $120K,Blue,3,22143,730,4263
778180158,Existing Customer,44,M,4,Doctorate,Divorced,$80K - $120K,Blue,1,7150,1887,3636
778242708,Existing Customer,63,M,1,,Single,$60K - $80K,Silver,4,25502,1450,4323
806947308,Attrited Customer,40,M,4,Post-Graduate,Married,$60K - $80K,Blue,4,20178,1553,1735
714899283,Existing Customer,46,F,2,,Married,Less than $40K,Blue,2,5258,1994,3972
708386958,Attrited Customer,47,F,3,,Married,Less than $40K,Blue,3,1561,0,1947
710986758,Existing Customer,43,M,3,High School,Single,$60K - $80K,Blue,2,11550,1505,3891
718220358,Attrited Customer,58,M,1,Graduate,Single,$120K +,Blue,3,28618,0,1712
710568333,Existing Customer,47,M,4,College,,$60K - $80K,Blue,2,6623,1823,2293
712656783,Attrited Customer,49,M,1,Graduate,Single,$120K +,Blue,4,8136,2517,2179
717483558,Existing Customer,42,M,3,High School,Married,$120K +,Blue,1,19156,1353,3547
721440633,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,2,7982,897,4387
738899658,Attrited Customer,45,F,2,Graduate,Single,,Blue,2,3120,2517,2468
711423558,Existing Customer,60,F,1,Post-Graduate,Single,$40K - $60K,Blue,1,4606,0,4181
721522533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,3,2005,1143,4311
708558408,Existing Customer,50,M,3,High School,Single,$40K - $60K,Blue,3,9949,1597,3776
714727833,Attrited Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,2,2892,2517,2257
714365883,Existing Customer,51,F,4,Uneducated,,Less than $40K,Blue,3,7093,918,3877
715856208,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,4,1896,1119,4028
708944958,Existing Customer,47,M,2,Uneducated,Single,$60K - $80K,Blue,2,3569,1030,4612
771516333,Existing Customer,41,F,2,Graduate,,$40K - $60K,Blue,2,4663,0,3831
772051308,Existing Customer,55,F,3,Graduate,Single,,Blue,6,2553,1823,3853
788350908,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,1,5362,1110,3548
818322033,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,6,2873,1247,3943
716288958,Existing Customer,40,M,2,College,Married,$80K - $120K,Blue,4,7840,0,4062
712347258,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,3,2209,0,4419
779072733,Existing Customer,36,F,2,College,Married,Less than $40K,Blue,2,1971,0,4979
710003958,Existing Customer,48,F,5,Post-Graduate,Married,Less than $40K,Blue,3,1438.3,665,4100
715287708,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,3,6230,1173,3769
708774708,Existing Customer,47,F,4,Graduate,,$40K - $60K,Blue,1,2636,1589,3858
713535033,Existing Customer,44,M,3,High School,Married,$80K - $120K,Blue,3,22243,1377,3200
719314683,Existing Customer,50,F,2,,Divorced,Less than $40K,Blue,2,2855,527,3645
789293358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,3,7578,1794,5328
787638408,Existing Customer,47,F,1,High School,Single,,Blue,4,8440,2087,4161
715974783,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,3,4186,0,4590
716134533,Existing Customer,44,M,4,College,Single,$80K - $120K,Blue,4,22074,0,4406
708834483,Attrited Customer,46,M,2,Doctorate,Married,$80K - $120K,Blue,2,17667,0,1775
780168333,Existing Customer,39,M,4,Graduate,Married,$120K +,Blue,2,26548,1829,3450
711557508,Existing Customer,51,M,2,Graduate,Single,$60K - $80K,Blue,3,3532,764,4066
772506858,Existing Customer,45,F,4,High School,Single,,Blue,4,8795,2517,4552
765692658,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,3,2162,1882,3825
720598308,Attrited Customer,47,M,4,Uneducated,Single,$120K +,Blue,2,34516,1126,1736
709912683,Existing Customer,53,F,4,Graduate,Single,,Gold,1,34516,2374,4390
815353083,Attrited Customer,44,M,1,College,Divorced,$80K - $120K,Silver,3,34516,2361,1853
720093333,Existing Customer,41,M,3,Post-Graduate,Divorced,$120K +,Blue,1,3491,2506,4855
717281658,Existing Customer,52,F,3,Graduate,Divorced,Less than $40K,Blue,3,6060,1687,3953
765731433,Existing Customer,48,F,3,Graduate,Divorced,,Blue,4,7860,0,3512
712050933,Attrited Customer,48,M,4,College,Married,$80K - $120K,Blue,2,25190,0,1533
787361583,Existing Customer,50,M,4,College,Divorced,$60K - $80K,Blue,2,13911,2160,2204
709921158,Existing Customer,51,M,1,High School,Single,$60K - $80K,Blue,4,2281,1751,4241
714781908,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,3,5652,548,3710
717592758,Attrited Customer,44,F,3,,Single,Less than $40K,Blue,2,1606,1578,2418
821339433,Existing Customer,45,F,3,Graduate,Married,,Blue,4,2777,2118,4442
715174983,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,4,2223,597,3331
710863308,Existing Customer,48,M,4,Post-Graduate,Married,$40K - $60K,Blue,1,2916,1074,4020
806824908,Existing Customer,45,M,2,,Married,$120K +,Blue,4,16476,1374,4717
710592933,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,2,9598,1092,2216
771881283,Existing Customer,42,M,1,Uneducated,Divorced,$60K - $80K,Blue,2,18570,1892,4036
708687483,Attrited Customer,54,F,4,Graduate,Single,Less than $40K,Silver,2,13626,0,1711
719147208,Existing Customer,29,F,2,,Single,Less than $40K,Blue,3,2298,0,4814
709607733,Existing Customer,40,F,3,College,Married,,Blue,2,9191,1666,4275
713184858,Existing Customer,58,F,2,High School,Single,Less than $40K,Blue,3,1438.3,818,4196
719929758,Existing Customer,50,F,1,Doctorate,Married,,Blue,4,4181,0,3057
759127158,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,1,2592,0,4177
780717483,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,3,7540,773,4755
708507483,Existing Customer,43,F,3,College,Divorced,Less than $40K,Blue,4,1477,0,4802
787617483,Existing Customer,58,F,0,Uneducated,Single,Less than $40K,Blue,2,2628,1542,4335
816608808,Existing Customer,46,M,1,Graduate,Single,$80K - $120K,Blue,2,8916,0,2773
716727258,Existing Customer,52,F,1,Post-Graduate,Married,,Blue,1,1481,0,4435
813890883,Existing Customer,44,F,1,Uneducated,,Less than $40K,Blue,2,1555,0,3811
768256908,Attrited Customer,45,M,3,Uneducated,Married,Less than $40K,Blue,3,8580,1636,1880
811095483,Existing Customer,48,F,4,Graduate,Married,$40K - $60K,Silver,1,21163,2517,1732
720168558,Existing Customer,39,F,0,Graduate,Married,Less than $40K,Blue,3,2936,0,4876
719309133,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,3,1438.3,0,3877
721451208,Attrited Customer,54,M,2,Graduate,Single,$60K - $80K,Silver,3,30540,0,1980
772879158,Existing Customer,47,M,5,High School,Married,$60K - $80K,Blue,1,7357,1069,3943
712934583,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Silver,3,11879,0,3490
710088483,Existing Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,1,21877,1073,3283
753534633,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,3,7255,0,3148
710932683,Existing Customer,55,F,2,High School,Single,Less than $40K,Blue,1,6394,0,3470
714751158,Attrited Customer,49,M,2,High School,Divorced,$80K - $120K,Blue,2,34516,2517,1789
718109808,Existing Customer,38,M,5,College,Single,$60K - $80K,Blue,3,5597,1118,4599
713227233,Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Blue,2,32535,0,4374
718342158,Attrited Customer,38,F,4,Graduate,Single,Less than $40K,Blue,2,4391,1933,1849
804606033,Existing Customer,46,M,4,High School,,$40K - $60K,Blue,1,8738,1172,3121
720755658,Existing Customer,42,F,2,Doctorate,Married,Less than $40K,Blue,6,1592,0,4172
711795633,Existing Customer,65,M,0,Doctorate,Single,Less than $40K,Blue,3,3675,0,3798
716654808,Attrited Customer,48,M,4,High School,Single,$120K +,Blue,4,24593,0,2084
817616433,Existing Customer,55,F,2,College,,,Blue,2,7613,0,4268
716390958,Attrited Customer,45,M,4,,Married,$120K +,Blue,4,26107,0,1697
716564433,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,2,4287,0,1635
719530158,Existing Customer,57,M,1,Graduate,Single,$60K - $80K,Blue,3,9843,1273,3677
710621283,Existing Customer,50,M,2,High School,Married,$60K - $80K,Blue,1,10733,783,3910
716714733,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,2,3460,955,3642
720921408,Existing Customer,46,F,2,College,Single,Less than $40K,Blue,1,1996,1544,3760
789185508,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,2,5536,756,3918
807014583,Existing Customer,31,F,0,Graduate,Divorced,,Blue,3,1469,0,4331
721388283,Existing Customer,54,M,2,Post-Graduate,Single,$120K +,Blue,1,5597,0,4844
716022258,Attrited Customer,51,F,3,College,Single,Less than $40K,Blue,3,8960,2222,1853
789362058,Existing Customer,52,M,4,Uneducated,Married,$60K - $80K,Blue,2,5693,0,4003
771460158,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,1,4098,1776,3939
714147858,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,3,18358,1044,3920
708394908,Existing Customer,44,M,0,High School,Single,$40K - $60K,Blue,1,2337,1442,3945
778433283,Attrited Customer,51,M,3,High School,Married,$60K - $80K,Blue,3,8989,0,2031
720637008,Existing Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,2,2124,1426,3210
716877258,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,3,3968,1374,4641
812973708,Existing Customer,42,M,3,High School,,$40K - $60K,Blue,2,2793,1661,3247
788760633,Existing Customer,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,2,13513,1495,3503
718602708,Existing Customer,43,M,3,Graduate,Single,$80K - $120K,Blue,3,16351,1541,3475
712365483,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,2,9619,1731,3690
789154833,Existing Customer,56,M,3,High School,Single,$80K - $120K,Blue,2,19030,912,4137
715849983,Existing Customer,44,F,4,,Married,Less than $40K,Blue,1,2107,0,4007
780336258,Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,3,2517,1257,4528
716567433,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,2,3179,1229,4337
713057658,Existing Customer,48,F,3,,Divorced,Less than $40K,Blue,1,3968,935,4128
718191483,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,3,5065,1362,3555
811527933,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,4,10885,1758,2291
778617708,Attrited Customer,46,M,3,College,Married,$80K - $120K,Blue,2,1438.3,864,2299
785055108,Existing Customer,52,M,0,Graduate,Single,$60K - $80K,Blue,2,10817,1142,3889
822961533,Existing Customer,65,F,0,College,Divorced,,Blue,2,13666,0,3998
709124883,Existing Customer,49,M,3,College,Married,$80K - $120K,Blue,1,2149,1796,5228
772574283,Attrited Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,1,7191,0,1654
761240358,Existing Customer,52,F,2,,Single,Less than $40K,Blue,2,2155,1219,4295
